,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
424362,1026,1252,5,975002388,F,45,0,19130,Chinatown (1974),Film-Noir|Mystery|Thriller,False
612665,3481,1645,3,968559568,M,18,4,94122,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller,False
747120,181,2411,3,977088319,M,18,17,33186,Rocky IV (1985),Action|Drama,False
774243,1502,413,4,975143883,M,18,4,12188,Airheads (1994),Comedy,False
930552,1680,709,3,974715425,M,25,20,95380,Oliver & Company (1988),Animation|Children's,False
720145,735,2263,4,975695214,M,25,14,04240,"Seventh Sign, The (1988)",Thriller,False
487931,3516,3704,5,966966938,M,18,4,42101,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi,False
984450,5326,3043,5,960846024,M,25,2,55408,Meatballs 4 (1992),Comedy,False
139670,4238,95,4,965341897,M,35,16,44691,Broken Arrow (1996),Action|Thriller,False
958303,3862,306,5,965855785,M,25,17,10025,Three Colors: Red (1994),Drama,False
541928,4815,2968,5,962929782,F,50,18,04849,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,False
83086,3760,1253,5,966097131,M,50,0,55128,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi,False
674586,785,2421,3,975430501,M,18,19,29307,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,False
849523,3108,3697,2,969498661,M,50,6,22039,Predator 2 (1990),Action|Sci-Fi|Thriller,False
586808,1926,1263,5,974769775,F,1,0,95404,"Deer Hunter, The (1978)",Drama|War,False
177460,3224,1244,4,968440912,F,25,14,93428,Manhattan (1979),Comedy|Drama|Romance,False
337571,1297,838,3,974789676,M,25,7,92109,Emma (1996),Comedy|Drama|Romance,False
306366,4323,2683,5,965286598,M,18,4,82072,Austin Powers: The Spy Who Shagged Me (1999),Comedy,False
886278,4514,3617,4,965957431,M,18,3,48604,Road Trip (2000),Comedy,False
165314,1755,3418,5,1036917786,F,18,4,77005,Thelma & Louise (1991),Action|Drama,False
541515,2507,2968,4,974079093,M,25,4,94107,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,False
736298,899,674,1,975217490,F,25,1,30605,Barbarella (1968),Adventure|Sci-Fi,False
553496,5287,2041,3,961087699,M,25,8,85203,Condorman (1981),Action|Adventure|Children's|Comedy,False
721532,4210,1037,2,965319778,M,25,17,85710,"Lawnmower Man, The (1992)",Action|Sci-Fi|Thriller,False
892724,4673,1726,4,963773077,M,35,16,94705,"Postman, The (1997)",Drama,False
478795,5153,1012,3,961970916,M,25,7,60046,Old Yeller (1957),Children's|Drama,False
404697,3491,1358,5,967065950,M,25,16,28542,Sling Blade (1996),Drama|Thriller,False
678953,4867,2019,5,962817627,M,25,16,04101,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama,False
322877,850,36,5,975351188,M,35,0,60640,Dead Man Walking (1995),Drama,False
479076,1812,2826,4,974845928,F,25,12,48103,"13th Warrior, The (1999)",Action|Horror|Thriller,False
404271,1203,1358,4,974927258,F,25,1,06417,Sling Blade (1996),Drama|Thriller,False
341110,2506,1441,4,974078223,F,25,14,98225,Benny & Joon (1993),Comedy|Romance,False
91862,5390,1544,2,960327706,M,1,0,78130,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,False
896508,3603,18,3,966621538,F,35,7,78704,Four Rooms (1995),Thriller,False
729575,5046,2478,4,962507767,M,25,16,60614,Three Amigos! (1986),Comedy|Western,False
248304,3224,6,4,968452950,F,25,14,93428,Heat (1995),Action|Crime|Thriller,False
169304,5664,780,4,958763941,M,18,4,48363,Independence Day (ID4) (1996),Action|Sci-Fi|War,False
347159,192,569,1,977088826,M,18,1,10977,Little Big League (1994),Children's|Comedy,False
413958,970,3623,4,975111415,M,25,0,27615,Mission: Impossible 2 (2000),Action|Thriller,False
399662,4950,1343,4,962948025,M,25,16,55421,Cape Fear (1991),Thriller,False
81713,2261,3108,3,974583704,M,25,5,33025,"Fisher King, The (1991)",Comedy|Drama|Romance,False
454782,2880,750,5,989097737,M,18,12,55405,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,False
665136,1447,1876,4,981019678,M,18,4,80521,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller,False
888198,1135,2232,4,974880873,M,50,13,98201,Cube (1997),Sci-Fi|Thriller,False
37505,1676,1022,5,974711268,M,18,4,91301,Cinderella (1950),Animation|Children's|Musical,False
360222,2304,1693,4,974512024,M,45,12,94103,Amistad (1997),Drama,False
490660,4564,858,4,964490021,M,35,12,19107,"Godfather, The (1972)",Action|Crime|Drama,False
628955,438,1779,2,980904488,M,18,11,53705,Sphere (1998),Adventure|Sci-Fi|Thriller,False
72672,4083,1210,5,965459746,M,56,14,92630,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
977412,1448,3715,2,977261259,F,25,3,17522,Burglar (1987),Comedy,False
7108,3299,1197,3,968036261,F,25,4,19119,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,False
241453,1521,296,4,974745594,F,25,7,08902,Pulp Fiction (1994),Crime|Drama,False
168984,4569,780,4,964470341,M,25,0,21532,Independence Day (ID4) (1996),Action|Sci-Fi|War,False
676987,2541,532,2,974047008,F,35,5,49424,Serial Mom (1994),Comedy|Crime|Horror,False
560173,3075,2076,2,969898865,F,25,11,06107,Blue Velvet (1986),Drama|Mystery,False
386024,3029,2324,5,972846377,M,18,4,92037,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,False
968494,1020,3415,5,1011403013,M,18,20,93455,"Mirror, The (Zerkalo) (1975)",Drama,False
528335,5847,2011,3,957791849,F,18,4,02464,Back to the Future Part II (1989),Comedy|Sci-Fi,False
963137,3365,1194,3,967664987,M,50,17,23059,Up in Smoke (1978),Comedy,False
525359,3521,3175,4,966920700,M,25,0,53213,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,False
115048,673,1084,3,975623169,M,25,20,10023,Bonnie and Clyde (1967),Crime|Drama,False
180515,1096,3893,4,974927794,M,1,10,80439,Nurse Betty (2000),Comedy|Thriller,False
149774,1807,1954,4,974739582,M,18,17,20742,Rocky (1976),Action|Drama,False
482451,1812,2252,5,974845229,F,25,12,48103,Hero (1992),Comedy|Drama,False
278798,3304,1719,4,968006700,F,45,5,92649,"Sweet Hereafter, The (1997)",Drama,False
291655,4765,2890,4,1012020667,F,35,16,03301,Three Kings (1999),Drama|War,False
700561,620,2502,4,975800821,M,18,0,13210,Office Space (1999),Comedy|Romance,False
97732,3778,110,4,966033554,M,25,0,61832,Braveheart (1995),Action|Drama|War,False
122156,169,1370,4,977202188,M,25,7,55439,Die Hard 2 (1990),Action|Thriller,False
4839,2321,2355,4,974475047,M,25,7,30115,"Bug's Life, A (1998)",Animation|Children's|Comedy,False
311218,424,29,4,1029508160,M,25,17,55112,"City of Lost Children, The (1995)",Adventure|Sci-Fi,False
490356,3735,858,5,966190470,M,25,0,10009,"Godfather, The (1972)",Action|Crime|Drama,False
323736,1749,714,3,974839978,M,25,2,10040,Dead Man (1995),Western,False
936018,1377,438,2,974773288,M,35,16,65270,"Cowboy Way, The (1994)",Action|Comedy,False
744297,3885,3634,5,973715729,M,25,12,92728,Seven Days in May (1964),Thriller,False
175759,1120,1968,3,974911832,M,18,4,95616,"Breakfast Club, The (1985)",Comedy|Drama,False
307153,1088,2759,3,1011284837,F,1,10,98103,Dick (1999),Comedy,False
802094,4658,1785,2,963967014,M,25,4,99163,King of New York (1990),Action|Crime,False
844383,1712,233,1,1012110719,M,25,0,73003,Exotica (1994),Drama,False
973433,4897,2513,4,962716883,M,35,16,16844,Pet Sematary (1989),Horror,False
897524,3727,3557,4,966308936,M,35,7,74401,Jennifer 8 (1992),Thriller,False
620075,1831,2701,2,974702587,M,18,4,53190,Wild Wild West (1999),Action|Sci-Fi|Western,False
757529,5367,2245,3,960509402,M,18,4,55344,Working Girl (1988),Comedy|Drama,False
573719,295,3897,5,976527687,M,18,0,80203,Almost Famous (2000),Comedy|Drama,False
193172,2928,1291,3,971556036,M,25,2,90068,Indiana Jones and the Last Crusade (1989),Action|Adventure,False
446519,3615,671,2,966602318,M,25,17,76028,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,False
268136,2738,2291,4,973226497,F,50,2,22181,Edward Scissorhands (1990),Drama|Romance,False
526383,4001,2375,4,965570603,F,25,1,01860,"Money Pit, The (1986)",Comedy,False
984565,5890,2345,4,957469163,M,35,20,77008,Desert Bloom (1986),Drama,False
305950,2655,2683,4,1010071845,M,35,7,66224,Austin Powers: The Spy Who Shagged Me (1999),Comedy,False
509786,4951,2000,2,962651804,F,35,17,90291,Lethal Weapon (1987),Action|Comedy|Crime|Drama,False
47544,1628,260,5,974718421,M,18,20,90028,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,False
682268,4058,3698,4,965495376,M,25,6,73118,"Running Man, The (1987)",Action|Adventure|Sci-Fi,False
87297,2996,368,3,972413795,M,18,0,63011,Maverick (1994),Action|Comedy|Western,False
994209,424,3691,1,1017245046,M,25,17,55112,Private School (1983),Comedy,False
877351,3980,1762,3,965625697,M,25,4,66762,Deep Rising (1998),Action|Horror|Sci-Fi,False
641177,1274,1206,3,974811457,M,45,7,37343,"Clockwork Orange, A (1971)",Sci-Fi,False
11149,415,919,5,976288190,F,35,0,55406,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical,False
247915,712,6,3,975956988,M,25,0,95136,Heat (1995),Action|Crime|Thriller,False
622450,757,2720,2,975452975,M,25,12,97401,Inspector Gadget (1999),Action|Adventure|Children's|Comedy,False
53753,3389,2028,5,967512037,M,18,0,13603,Saving Private Ryan (1998),Action|Drama|War,False
390886,3561,2699,4,966795761,M,35,14,63304,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller,False
45362,3201,1962,5,968625528,M,45,7,35216,Driving Miss Daisy (1989),Drama,False
304454,3074,2395,3,982533042,M,25,0,23451,Rushmore (1998),Comedy,False
284684,2411,2959,3,974588796,F,35,14,01536,Fight Club (1999),Drama,False
950087,1733,1993,2,1001273427,M,18,14,43725,Child's Play 3 (1992),Horror,False
938416,4448,3895,2,984803039,M,25,14,06880,"Watcher, The (2000)",Crime|Thriller,False
37082,3792,783,4,967123909,M,25,6,68108,"Hunchback of Notre Dame, The (1996)",Animation|Children's|Musical,False
481421,5103,3489,5,962411921,F,35,16,78222,Hook (1991),Adventure|Fantasy,False
16366,2769,1035,3,973116358,M,25,7,20170,"Sound of Music, The (1965)",Musical,False
481223,3576,3489,3,966721141,M,50,7,68046,Hook (1991),Adventure|Fantasy,False
733298,3173,1267,3,968793734,M,25,12,55317,"Manchurian Candidate, The (1962)",Film-Noir|Thriller,False
993539,3792,1809,3,966360552,M,25,6,68108,Hana-bi (1997),Comedy|Crime|Drama,False
700747,1679,2502,5,974709549,M,25,12,98052,Office Space (1999),Comedy|Romance,False
220826,5472,1387,2,959889580,M,35,1,27909,Jaws (1975),Action|Horror,False
64053,3691,648,4,966310777,M,25,7,21030,Mission: Impossible (1996),Action|Adventure|Mystery,False
489854,2404,858,4,974258692,M,18,7,64055,"Godfather, The (1972)",Action|Crime|Drama,False
99973,4607,2490,4,992289588,M,25,0,27403,Payback (1999),Action|Thriller,False
480079,5420,1015,2,960157909,F,1,19,14850,Homeward Bound: The Incredible Journey (1993),Adventure|Children's,False
555560,2015,2706,4,974676096,M,18,4,01003,American Pie (1999),Comedy,False
794149,702,3469,4,975562037,M,35,7,90808,Inherit the Wind (1960),Drama,False
29063,524,1097,4,976169767,M,18,0,91320,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,False
219770,1884,1387,5,975735775,M,45,20,93108,Jaws (1975),Action|Horror,False
583372,667,3745,4,977090913,M,25,18,98438,Titan A.E. (2000),Adventure|Animation|Sci-Fi,False
721075,5654,799,3,995647255,M,25,4,95616,"Frighteners, The (1996)",Comedy|Horror,False
292761,3311,16,4,968648645,M,25,4,90039,Casino (1995),Drama|Thriller,False
63402,980,648,4,975731747,M,25,6,92014,Mission: Impossible (1996),Action|Adventure|Mystery,False
689418,2928,1258,5,971551638,M,25,2,90068,"Shining, The (1980)",Horror,False
932897,1260,2024,3,976137393,M,25,17,28262,"Rapture, The (1991)",Drama|Mystery,False
827563,1285,3681,5,975657939,M,35,4,98125,For a Few Dollars More (1965),Western,False
971048,1875,1475,3,974701861,M,35,12,94107,Kama Sutra: A Tale of Love (1996),Romance,False
601938,3436,2763,4,967328129,M,35,0,98503,"Thomas Crown Affair, The (1999)",Action|Thriller,False
328636,2962,3501,2,977169530,M,35,3,94109,Murphy's Romance (1985),Comedy|Romance,False
59215,5746,608,3,958354402,M,18,15,94061,Fargo (1996),Crime|Drama|Thriller,False
339351,5470,2966,5,959895669,M,56,7,20003-2712,"Straight Story, The (1999)",Drama,False
344592,223,2100,4,976903805,M,25,17,28262,Splash (1984),Comedy|Fantasy|Romance,False
202642,2225,1379,3,974680692,M,25,5,96815,Young Guns II (1990),Action|Comedy|Western,False
719904,5523,786,4,959646912,M,35,0,60187,Eraser (1996),Action|Thriller,False
679840,1395,2450,4,1019425606,M,25,2,07026,Howard the Duck (1986),Adventure|Children's|Sci-Fi,False
947314,4309,1326,3,965259635,M,25,0,36301,Amityville II: The Possession (1982),Horror,False
542127,5843,2968,4,957805551,M,35,1,83301,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,False
16977,712,2791,5,976052168,M,25,0,95136,Airplane! (1980),Comedy,False
695881,903,785,4,975212238,M,56,13,75165,Kingpin (1996),Comedy,False
475189,4826,1375,3,962913479,M,45,12,55436,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,False
522916,639,3247,4,981805031,M,45,17,85202,Sister Act (1992),Comedy|Crime,False
268464,4215,2291,3,965325501,M,25,7,77006,Edward Scissorhands (1990),Drama|Romance,False
559958,963,2076,4,975119902,M,25,0,48197,Blue Velvet (1986),Drama|Mystery,False
325227,249,1101,4,976729589,F,18,14,48126,Top Gun (1986),Action|Romance,False
502130,4833,954,4,962898746,M,35,16,81321,Mr. Smith Goes to Washington (1939),Drama,False
239645,25,2700,2,978131240,M,18,4,01609,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,False
836601,3182,2088,5,968779357,M,25,12,12866,Popeye (1980),Adventure|Comedy|Musical,False
13876,1941,938,4,999043733,M,35,17,94550,Gigi (1958),Musical,False
224696,2054,1240,5,974664777,M,25,12,03110,"Terminator, The (1984)",Action|Sci-Fi|Thriller,False
110140,5432,2858,5,960056533,M,56,13,01742,American Beauty (1999),Comedy|Drama,False
527701,2638,2011,3,973707158,M,25,14,06405,Back to the Future Part II (1989),Comedy|Sci-Fi,False
891669,1643,2517,4,1011843949,M,45,2,90813,Christine (1983),Horror,False
667163,5829,2248,3,957894150,F,25,4,78223,Say Anything... (1989),Comedy|Drama|Romance,False
414478,3341,3623,3,967798347,M,25,20,91730,Mission: Impossible 2 (2000),Action|Thriller,False
964522,3469,3385,4,967227470,M,45,17,02176,Volunteers (1985),Comedy,False
738396,2691,903,5,976388181,M,18,4,06459,Vertigo (1958),Mystery|Thriller,False
204812,4425,1304,4,965106733,M,35,7,98607,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western,False
724274,1687,2792,4,974708563,M,25,3,85013,Airplane II: The Sequel (1982),Comedy,False
220143,3257,1387,5,968275222,M,25,14,94105,Jaws (1975),Action|Horror,False
615653,2058,2605,3,974661567,F,56,1,06437,Entrapment (1999),Crime|Thriller,False
205392,911,2470,4,975269684,M,50,0,98226,Crocodile Dundee (1986),Adventure|Comedy,False
945175,699,1661,3,975564983,M,18,0,73505,Switchback (1997),Thriller,False
763779,3989,2558,3,965603386,M,50,12,30030,Forces of Nature (1999),Comedy|Romance,False
69559,3842,2916,3,965990749,F,35,16,92054,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,False
908189,1698,3089,5,974772456,M,35,2,97214,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama,False
363981,4448,1488,4,966966831,M,25,14,06880,"Devil's Own, The (1997)",Action|Drama|Thriller|War,False
853193,2411,3157,4,974590966,F,35,14,01536,Stuart Little (1999),Children's|Comedy,False
248424,3823,6,5,965941842,M,56,7,93711,Heat (1995),Action|Crime|Thriller,False
26960,2824,527,3,972621207,M,18,4,02111,Schindler's List (1993),Drama|War,False
955734,5249,2561,4,961602135,F,45,14,75006,True Crime (1999),Crime|Thriller,False
292658,2376,16,3,974334478,M,25,1,13210,Casino (1995),Drama|Thriller,False
511473,1159,1200,4,974864366,M,18,0,48314,Aliens (1986),Action|Sci-Fi|Thriller|War,False
497393,4285,435,4,965281990,M,35,0,62704,Coneheads (1993),Comedy|Sci-Fi,False
747030,4473,2410,4,965075091,M,35,1,94121,Rocky III (1982),Action|Drama,False
131758,2566,1552,2,973965758,M,35,17,94022,Con Air (1997),Action|Adventure|Thriller,False
988424,4161,3765,4,965339651,M,45,0,90404,"Hot Spot, The (1990)",Drama|Romance,False
950647,4578,2026,1,964797256,M,25,0,02134,Disturbing Behavior (1998),Horror|Thriller,False
591164,4506,1982,4,964982581,M,50,16,29464,Halloween (1978),Horror,False
517454,4147,2872,5,965343918,F,50,7,02889,Excalibur (1981),Action|Drama|Fantasy|Romance,False
141287,2007,2571,3,974677109,M,50,16,80442,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
301972,1954,2390,5,1038711320,M,25,16,91402,Little Voice (1998),Comedy,False
599231,3196,3535,4,971756521,F,18,4,45219,American Psycho (2000),Comedy|Horror|Thriller,False
478061,1802,916,4,974744396,M,18,4,22903,Roman Holiday (1953),Comedy|Romance,False
339893,3896,266,4,965781813,M,35,0,60914,Legends of the Fall (1994),Drama|Romance|War|Western,False
79206,3963,1217,4,977982382,M,50,20,30030,Ran (1985),Drama|War,False
137680,4104,593,5,965408334,M,18,16,42141,"Silence of the Lambs, The (1991)",Drama|Thriller,False
964351,1473,227,2,974757704,M,25,14,06511,Drop Zone (1994),Action,False
573649,3391,813,3,967675847,M,18,4,48135,Larger Than Life (1996),Comedy,False
862860,550,107,5,976163072,M,45,8,21559,Muppet Treasure Island (1996),Adventure|Children's|Comedy|Musical,False
667737,3410,1882,1,973547150,M,35,1,20653,Godzilla (1998),Action|Sci-Fi,False
867100,3650,909,4,970774052,M,25,0,60611,"Apartment, The (1960)",Comedy|Drama,False
612647,3389,1645,3,967513875,M,18,0,13603,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller,False
571484,3180,2539,3,968801446,M,25,14,07430,Analyze This (1999),Comedy,False
970122,4771,2330,3,963114299,F,25,4,04101,Hands on a Hard Body (1996),Documentary,False
291068,1421,2890,4,974760923,F,1,10,53704,Three Kings (1999),Drama|War,False
742784,5333,3556,3,989049354,F,25,7,02332,"Virgin Suicides, The (1999)",Comedy|Drama,False
910181,5855,2670,3,957734187,M,50,7,19462,"Run Silent, Run Deep (1958)",War,False
300258,482,1449,5,976221550,M,25,14,55305,Waiting for Guffman (1996),Comedy,False
803002,4083,2363,1,965458641,M,56,14,92630,Godzilla (Gojira) (1954),Action|Sci-Fi,False
572410,2024,708,3,974672938,M,1,19,06614,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,False
921011,92,1099,3,977646322,F,18,4,44243,"Christmas Carol, A (1938)",Drama,False
380830,5074,3265,5,962429027,M,1,0,20132,Hard-Boiled (Lashou shentan) (1992),Action|Crime,False
802747,1586,3726,4,974737389,M,45,7,77351,Assault on Precinct 13 (1976),Action|Thriller,False
658812,5002,2145,3,962593428,M,25,17,90505,Pretty in Pink (1986),Comedy|Drama|Romance,False
516700,4735,969,5,963307951,M,45,3,50312,"African Queen, The (1951)",Action|Adventure|Romance|War,False
83219,5112,1253,5,962327832,M,35,13,89128,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi,False
569396,3819,441,5,971267047,M,25,12,36115,Dazed and Confused (1993),Comedy,False
997587,3391,2061,4,988651512,M,18,4,48135,Full Tilt Boogie (1997),Documentary,False
921762,1941,3115,3,1019256886,M,35,17,94550,Flawless (1999),Drama,False
118829,5140,480,4,962058294,M,25,6,35205,Jurassic Park (1993),Action|Adventure|Sci-Fi,False
672630,2887,1391,4,972271639,M,25,3,66205,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War,False
950351,4203,1999,5,965323819,M,25,18,58270,"Exorcist III, The (1990)",Horror,False
690156,4879,2633,4,962768460,M,25,3,60626,"Mummy, The (1932)",Horror|Romance,False
548845,802,1234,4,975403122,M,25,16,22801,"Sting, The (1973)",Comedy|Crime,False
858429,5278,3802,1,963264929,F,25,7,55122,Freejack (1992),Action|Sci-Fi,False
479545,5679,2826,5,958619575,M,35,2,33020,"13th Warrior, The (1999)",Action|Horror|Thriller,False
872680,4484,1975,1,965018143,F,25,17,94613,Friday the 13th Part 2 (1981),Horror,False
705695,5244,2103,4,961383133,M,18,4,01095,Tall Tale (1994),Adventure|Children's,False
290255,1151,3476,5,974871055,M,25,15,46805,Jacob's Ladder (1990),Horror|Mystery|Thriller,False
953243,3265,1841,1,968364314,M,25,15,53704,"Gingerbread Man, The (1998)",Drama|Thriller,False
829037,5831,2467,4,1024072663,M,25,1,92120,"Name of the Rose, The (1986)",Mystery,False
536020,1340,2529,4,974776354,M,25,7,14302,Planet of the Apes (1968),Action|Sci-Fi,False
586106,1684,3354,4,974710282,M,18,3,85226,Mission to Mars (2000),Sci-Fi,False
240901,5959,2700,4,957044793,F,18,4,14850,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,False
993197,1671,96,5,974712646,M,35,0,98368,In the Bleak Midwinter (1995),Comedy,False
264260,4425,1127,4,965109500,M,35,7,98607,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,False
164235,3051,1527,4,970180405,M,18,17,94063,"Fifth Element, The (1997)",Action|Sci-Fi,False
478743,4140,1012,3,965353924,M,25,0,32112,Old Yeller (1957),Children's|Drama,False
421337,1675,1320,4,974709594,F,25,6,97116,Alien³ (1992),Action|Horror|Sci-Fi|Thriller,False
992217,1980,997,3,974689517,M,35,7,06460,Caught (1996),Drama|Thriller,False
306381,4381,2683,4,965177453,M,25,4,65804,Austin Powers: The Spy Who Shagged Me (1999),Comedy,False
113674,3693,265,4,966358113,M,25,15,94062,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,False
396402,1680,3510,4,974715666,M,25,20,95380,Frequency (2000),Drama|Thriller,False
705716,272,3273,1,976694511,M,18,0,80302,Scream 3 (2000),Horror|Mystery|Thriller,False
559414,1733,231,4,983598779,M,18,14,43725,Dumb & Dumber (1994),Comedy,False
944583,5892,2285,5,1010005434,M,45,2,10920,If.... (1968),Drama,False
330958,3007,597,5,970540807,M,35,0,33174,Pretty Woman (1990),Comedy|Romance,False
788845,1904,540,2,974759335,M,18,1,30115,Sliver (1993),Thriller,False
420783,3380,3359,5,967673452,M,50,0,20815,Breaking Away (1979),Drama,False
911771,509,2583,3,976297828,M,25,2,55125,Cookie's Fortune (1999),Mystery,False
187985,476,3868,3,976221764,M,35,0,55127,"Naked Gun: From the Files of Police Squad!, The (1988)",Comedy,False
295213,193,2318,4,977020138,F,45,15,44106,Happiness (1998),Comedy,False
715295,5523,185,4,959645366,M,35,0,60187,"Net, The (1995)",Sci-Fi|Thriller,False
691604,1101,2064,5,974923126,M,35,1,06417,Roger & Me (1989),Comedy|Documentary,False
957739,3216,2609,4,968462360,M,35,1,54481,"King of Masks, The (Bian Lian) (1996)",Drama,False
865172,1243,2492,3,978996185,M,35,15,92627,20 Dates (1998),Comedy,False
406644,3792,3751,4,978411430,M,25,6,68108,Chicken Run (2000),Animation|Children's|Comedy,False
500213,3934,2424,2,965706771,M,25,0,44512,You've Got Mail (1998),Comedy|Romance,False
674752,2996,2421,3,972700904,M,18,0,63011,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,False
965536,1837,3117,4,974839135,M,25,2,08817,Ride with the Devil (1999),Drama|Romance|War,False
852094,175,1620,4,977112447,F,25,2,95123,Kiss the Girls (1997),Crime|Drama|Thriller,False
989067,3998,3058,1,965579593,M,45,0,74354,"Ape, The (1940)",Horror|Sci-Fi,False
819366,5504,1272,5,959734835,M,45,7,85287-2702,Patton (1970),Drama|War,False
351487,1980,474,5,974769298,M,35,7,06460,In the Line of Fire (1993),Action|Thriller,False
881087,4473,410,4,965066246,M,35,1,94121,Addams Family Values (1993),Comedy,False
667295,2258,1013,3,982437373,F,18,4,10033,"Parent Trap, The (1961)",Children's|Drama,False
270964,4732,1921,4,963332114,M,25,14,24450,Pi (1998),Sci-Fi|Thriller,False
280067,1884,2013,3,974698705,M,45,20,93108,"Poseidon Adventure, The (1972)",Action|Adventure,False
781215,5050,1541,4,968038739,F,18,4,11024,Addicted to Love (1997),Comedy|Romance,False
908904,5405,3185,4,994011337,F,50,7,12866,Snow Falling on Cedars (1999),Drama,False
185495,3825,1394,2,965941051,M,18,1,06279,Raising Arizona (1987),Comedy,False
597302,5888,2724,2,957479006,M,25,20,64114,Runaway Bride (1999),Comedy|Romance,False
35948,4480,588,3,965026178,M,25,0,94403,Aladdin (1992),Animation|Children's|Comedy|Musical,False
556892,1263,2710,4,974921002,M,1,10,81301,"Blair Witch Project, The (1999)",Horror,False
114218,1172,1408,4,974861191,F,25,0,61801,"Last of the Mohicans, The (1992)",Action|Romance|War,False
141986,3683,2571,3,966521755,M,25,2,30606,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
185868,5327,1394,5,961101461,M,25,7,55408,Raising Arizona (1987),Comedy,False
718848,2820,3052,4,978397200,F,35,0,02138,Dogma (1999),Comedy,False
230784,4480,288,4,965024094,M,25,0,94403,Natural Born Killers (1994),Action|Thriller,False
837095,2589,3467,3,973864870,M,25,0,19004,Hud (1963),Drama|Western,False
643755,2852,610,5,972507022,M,25,12,98037,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,False
116908,765,480,5,975450508,M,25,17,74467,Jurassic Park (1993),Action|Adventure|Sci-Fi,False
924593,752,2690,4,975464609,F,25,3,97401,"Ideal Husband, An (1999)",Comedy,False
651298,3547,2117,3,966912774,M,35,16,94108,Nineteen Eighty-Four (1984),Drama|Sci-Fi,False
751153,5113,1227,4,971972084,M,25,0,55408,Once Upon a Time in America (1984),Crime|Drama|Thriller,False
499275,4260,2423,3,972110525,M,25,16,59079,Christmas Vacation (1989),Comedy,False
675957,3423,1562,2,967363589,M,25,7,84088,Batman & Robin (1997),Action|Adventure|Crime,False
537053,1494,1583,2,974750303,M,25,17,38104,"Simple Wish, A (1997)",Children's|Fantasy,False
485907,4033,3701,3,965525469,M,25,6,43551,Alien Nation (1988),Crime|Drama|Sci-Fi,False
652986,4979,2989,4,962605453,M,35,2,55423,For Your Eyes Only (1981),Action,False
390020,4700,1027,2,963546007,F,18,4,48109,Robin Hood: Prince of Thieves (1991),Drama,False
407895,1978,3755,4,979336367,M,1,10,43357,"Perfect Storm, The (2000)",Action|Adventure|Thriller,False
657891,5978,168,3,965879805,M,35,1,49307,First Knight (1995),Action|Adventure|Drama|Romance,False
436580,5843,2138,3,957805550,M,35,1,83301,Watership Down (1978),Animation|Children's|Drama|Fantasy,False
93273,5752,1188,4,958276397,F,56,0,14850,Strictly Ballroom (1992),Comedy|Romance,False
881131,5273,410,3,961111468,M,56,20,91030,Addams Family Values (1993),Comedy,False
288750,5275,1653,4,961110363,M,25,17,60611,Gattaca (1997),Drama|Sci-Fi|Thriller,False
431380,1333,3439,1,974851458,M,25,17,06460,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children's|Fantasy,False
